dataset,path,class_id,target_index,target_label,predicted_index,predicted_class,top1_confidence,is_correct
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4141.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3343355059623718,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4142.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3896867632865906,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4152.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2849235534667969,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4172.JPEG,n02086240,155,Shih-Tzu,204,Lhasa,0.38954958319664,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4190.JPEG,n02086240,155,Shih-Tzu,200,Tibetan terrier,0.22446821630001068,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4220.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2614954113960266,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4252.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2400525063276291,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4272.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.48672980070114136,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4352.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.366100937128067,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_441.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.21387456357479095,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4430.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.06385636329650879,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4440.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3885799050331116,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4442.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.44951939582824707,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4450.JPEG,n02086240,155,Shih-Tzu,204,Lhasa,0.258149117231369,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4451.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.35817915201187134,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4472.JPEG,n02086240,155,Shih-Tzu,204,Lhasa,0.11729227006435394,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_450.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.30416855216026306,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4501.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.6775413155555725,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4521.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.25713837146759033,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4542.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2941625118255615,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4570.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3617531359195709,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4580.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.5077487230300903,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_461.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.38330167531967163,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4612.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.48415517807006836,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4620.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.27203845977783203,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4621.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.07923867553472519,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4672.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.37178850173950195,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4711.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.23098374903202057,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4720.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3165227770805359,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4732.JPEG,n02086240,155,Shih-Tzu,204,Lhasa,0.25989726185798645,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4750.JPEG,n02086240,155,Shih-Tzu,252,affenpinscher,0.4063091278076172,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4751.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3618990182876587,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4762.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.30958274006843567,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4840.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.28433194756507874,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4850.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.19992339611053467,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4872.JPEG,n02086240,155,Shih-Tzu,204,Lhasa,0.14942942559719086,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4920.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3175606429576874,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_4961.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.42422014474868774,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_500.JPEG,n02086240,155,Shih-Tzu,200,Tibetan terrier,0.29781752824783325,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5031.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.34690213203430176,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5042.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3560296297073364,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5071.JPEG,n02086240,155,Shih-Tzu,185,Norfolk terrier,0.12572942674160004,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5111.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.371177613735199,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5140.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.37597909569740295,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5141.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2376287281513214,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5151.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.35793042182922363,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5202.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.4589613378047943,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5212.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3410708010196686,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5232.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.5996782183647156,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5270.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3824750781059265,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5271.JPEG,n02086240,155,Shih-Tzu,187,Yorkshire terrier,0.09884447604417801,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5272.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.5693010687828064,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5291.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.37450215220451355,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5292.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.6816647052764893,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5300.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.544999897480011,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5310.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.16916662454605103,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5340.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.4209219515323639,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5352.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2115643173456192,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5362.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.31939512491226196,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5370.JPEG,n02086240,155,Shih-Tzu,152,Japanese spaniel,0.24414598941802979,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5520.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.18961846828460693,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5522.JPEG,n02086240,155,Shih-Tzu,179,Staffordshire bullterrier,0.14784495532512665,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5541.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.41803082823753357,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5550.JPEG,n02086240,155,Shih-Tzu,200,Tibetan terrier,0.23612233996391296,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5551.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.22865743935108185,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5560.JPEG,n02086240,155,Shih-Tzu,204,Lhasa,0.158235564827919,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5562.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.296896368265152,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5570.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.4596219062805176,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5590.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.4142138659954071,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5602.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.38201701641082764,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5642.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.378362238407135,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5721.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.7475715279579163,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5731.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3073177635669708,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5750.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.41559290885925293,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5781.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3107301890850067,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5792.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3348156213760376,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5810.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2981436252593994,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5832.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3017544448375702,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5840.JPEG,n02086240,155,Shih-Tzu,200,Tibetan terrier,0.36285537481307983,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5862.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2641110420227051,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5891.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.45445358753204346,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5901.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.7689570784568787,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5902.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2453596442937851,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5941.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.42158088088035583,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_5981.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3748999834060669,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6010.JPEG,n02086240,155,Shih-Tzu,233,Bouvier des Flandres,0.1513054221868515,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6032.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.38536736369132996,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6050.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2850828170776367,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6081.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.30959436297416687,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6082.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.32895368337631226,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_61.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.548001229763031,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6101.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.36812129616737366,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6131.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3530380427837372,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6202.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.40608760714530945,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6222.JPEG,n02086240,155,Shih-Tzu,153,Maltese dog,0.24322165548801422,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_630.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.5018288493156433,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6310.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.26608026027679443,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_632.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.21661975979804993,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6320.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3844197988510132,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6322.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3371438980102539,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6332.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.34355151653289795,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6371.JPEG,n02086240,155,Shih-Tzu,154,Pekinese,0.17897330224514008,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6400.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2651078402996063,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6471.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3204125463962555,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6500.JPEG,n02086240,155,Shih-Tzu,153,Maltese dog,0.12305629998445511,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6501.JPEG,n02086240,155,Shih-Tzu,153,Maltese dog,0.2326984852552414,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_651.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2864370048046112,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6512.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.45753416419029236,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6601.JPEG,n02086240,155,Shih-Tzu,204,Lhasa,0.38077327609062195,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6620.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.19720222055912018,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6621.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3156484365463257,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6641.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.4125407934188843,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6662.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.11349385976791382,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6681.JPEG,n02086240,155,Shih-Tzu,153,Maltese dog,0.48419445753097534,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6690.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.35195687413215637,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6702.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.22347091138362885,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6732.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.451447993516922,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6792.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.4888632595539093,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6820.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.4576611816883087,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6821.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.48612889647483826,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6871.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.19873611629009247,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6882.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.5296106934547424,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6890.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.40662169456481934,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_691.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.27444809675216675,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6911.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.49768689274787903,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6951.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2752739191055298,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6952.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3831723928451538,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_6992.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.39153337478637695,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7022.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.34877946972846985,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7060.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2750284969806671,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7081.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.24344304203987122,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7092.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.27849191427230835,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7100.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.4565722942352295,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7101.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.5197288393974304,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7110.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.32191959023475647,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7142.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.18435721099376678,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7161.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.26327723264694214,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7170.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3624906539916992,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7200.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.18214313685894012,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7220.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3714257478713989,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7221.JPEG,n02086240,155,Shih-Tzu,204,Lhasa,0.2575991749763489,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7240.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.24886420369148254,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7261.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.13559682667255402,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7281.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.33848705887794495,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7340.JPEG,n02086240,155,Shih-Tzu,186,Norwich terrier,0.03198909014463425,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7360.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.44598597288131714,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7361.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3961040675640106,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7362.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2578766942024231,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7382.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.23439602553844452,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_740.JPEG,n02086240,155,Shih-Tzu,200,Tibetan terrier,0.14467786252498627,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7420.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.45982909202575684,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7421.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.40883898735046387,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7441.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.27948758006095886,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7442.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.40130072832107544,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7462.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.35077911615371704,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_751.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.41396430134773254,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7511.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.21282640099525452,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7521.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.27579155564308167,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7562.JPEG,n02086240,155,Shih-Tzu,212,English setter,0.08163709193468094,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7581.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3668993413448334,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7601.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.4177725613117218,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_762.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.3599156141281128,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7622.JPEG,n02086240,155,Shih-Tzu,204,Lhasa,0.23207668960094452,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7642.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.18387246131896973,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7672.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.29947134852409363,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7691.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.37564539909362793,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7730.JPEG,n02086240,155,Shih-Tzu,152,Japanese spaniel,0.2346358746290207,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7761.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.25869154930114746,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7790.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.2874697744846344,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7862.JPEG,n02086240,155,Shih-Tzu,207,golden retriever,0.14299635589122772,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7890.JPEG,n02086240,155,Shih-Tzu,204,Lhasa,0.34432515501976013,False
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_7982.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.39461904764175415,True
imagewoof,data/imagewoof2-320/val/n02086240/n02086240_8012.JPEG,n02086240,155,Shih-Tzu,155,Shih-Tzu,0.30004990100860596,True
